schema_name,view_name,create_date,modify_date,definition_length,definition_preview
dbo,V_DailyCouponSummary,2010-04-29 21:33:24.140,2024-03-25 16:42:51.427,876,"


CREATE VIEW [dbo].[V_DailyCouponSummary]
AS
SELECT     newID() as ID, dbo.Dateonly(pTrans.TransactionDate) as TransactionDate, 
pTrans.OfficeNum, sum(idet.Price) AS Retail, sum(idet.Discount) + sum(idet.LineDisc)+ sum(idet.PackageDisc)+ sum(idet.InsuranceDiscount) as Discount
,sum(idet.Amount) AS CustomerPay, sum(idet.Receivable) Receivable , Sum(idet.Tax) as Tax,o.CompanyID as CompanyID,idet.CouponNum
,count(pTrans.TransactionID) as Quantity
FROM         dbo.PosTransaction AS pTrans"
dbo,V_POSINSGLSummary,2009-05-14 21:40:57.343,2024-03-25 16:42:51.423,677,"CREATE VIEW [dbo].[V_POSINSGLSummary]
AS
SELECT    Row_number() over(order by  p.TransactionTypeID) as ID, p.TransactionTypeID, SUM(p.Amount) AS Amount, p.OfficeNum, MONTH(p.TransactionDate) AS MonthNum, YEAR(p.TransactionDate) AS YearNum, 
                      SUM(ISNULL(v.Amount, 0)) AS InvAmount, SUM(ISNULL(v.Allowance, 0)) AS Allowance, SUM(ISNULL(v.Tax, 0)) AS Tax, SUM(ISNULL(v.Receivable, 0)) 
                      AS Receivable
FROM         dbo.PosTransaction AS p LEFT OUTER JOIN
 "
dbo,V_TransactionDetail_NEW,2020-10-02 19:54:05.540,2024-03-25 16:42:51.417,1253,"
CREATE VIEW [dbo].[V_TransactionDetail_NEW]
AS
SELECT Row_number() OVER (ORDER BY pTrans.TransactionDate) AS ID, pTrans.TransactionDate, pTrans.OfficeNum, pTrans.TransactionID, pTrans.TransactionTypeID, 
pTrans.EmployeeId, pTrans.PatientID, pTrans.Amount AS InvoiceTotalAmount, idet.ItemType, idet.ItemID, idet.Quantity, idet.Price AS Retail, idet.Discount, idet.Tax, 
idet.LineDisc, idet.PackageDisc, idet.Amount AS CustomerPay, idet.DiscountTypeID, idet.InvoiceID, idet.Allowance, idet.Copay, idet"
dbo,V_TransactionDetail,2009-03-23 14:23:21.397,2024-03-25 16:42:51.410,1269,"
CREATE VIEW [dbo].[V_TransactionDetail]
AS
SELECT Row_number() OVER (ORDER BY pTrans.TransactionDate) AS ID, pTrans.TransactionDate, pTrans.OfficeNum, pTrans.TransactionID, pTrans.TransactionTypeID, 
pTrans.EmployeeId, pTrans.PatientID, pTrans.Amount AS InvoiceTotalAmount, idet.ItemType, idet.ItemID, idet.Quantity, idet.Price AS Retail, idet.Discount, idet.Tax, 
idet.LineDisc, idet.PackageDisc, idet.PromotionDiscount, idet.Amount AS CustomerPay, idet.DiscountTypeID, idet.InvoiceID, idet.Allowan"
dbo,RP_FlashSales,2008-11-20 17:05:19.720,2024-03-25 16:42:51.397,2217,"
CREATE VIEW [dbo].[RP_FlashSales] 
AS 
	SELECT pt.TransactionTypeID,
		pt.TransactionDate,
		pt.OfficeNum,
		ISNULL(cid.Associate, Orders.Associate) AS TransactionAssociate,
		ISNULL(Orders.Associate, cid.Associate) AS Associate,
		ISNULL(cid.Associate, Orders.Associate) AS OriginalAssociate,
		dbo.ItemType.ItemType AS ItemTypeId,
		dbo.ItemType.Description AS ProductType,
		SUM(ISNULL(cid.Price, 0)) AS Retail,
		SUM(ISNULL(cid.Tax, 0)) AS Tax,
		SUM(ISNULL(cid.Discount, 0)) + SUM(ISNULL(cid.Li"
dbo,v_SalesByHour,2008-10-08 21:04:32.983,2024-03-25 16:42:51.393,772,"CREATE VIEW dbo.v_SalesByHour
AS
SELECT     TOP (100) PERCENT SUM(ISNULL(cid.Amount, 0) - ISNULL(cid.Tax, 0) + ISNULL(cid.Receivable, 0)) AS SalesTotal, { fn HOUR(dbo.PosTransaction.TransactionDate) 
                      } AS Hour, CAST(FLOOR(CAST(dbo.PosTransaction.TransactionDate AS FLOAT)) AS DATETIME) AS TransDate, dbo.PosTransaction.OfficeNum
FROM         dbo.PosTransaction INNER JOIN
                      dbo.V_CombinedInvoiceDetail AS cid ON dbo.PosTransaction.InvoiceSummaryID = cid"
dbo,RP_FlashSalesNew,2009-02-05 11:52:32.593,2024-03-25 16:42:51.373,2515,"
 
CREATE VIEW [dbo].[RP_FlashSalesNew]
AS
SELECT     pt.TransactionTypeID, pt.TransactionDate, pt.OfficeNum, o.OfficeName,  isnull(cid.Associate,Orders.Associate) as  TransactionAssociate,
 isnull(cid.Associate,Orders.Associate) as Associate ,  isnull(cid.Associate,Orders.Associate) as OriginalAssociate ,
 dbo.ItemType.ItemType AS ItemTypeId, 
                      dbo.ItemType.Description AS ProductType, SUM(ISNULL(cid.Price, 0)) AS Retail, SUM(ISNULL(cid.Tax, 0)) AS Tax, SUM(ISNULL(cid"
dbo,RP_FlashSalesNew2,2016-12-20 00:01:31.667,2024-03-25 16:42:51.357,1628,"CREATE VIEW [dbo].[RP_FlashSalesNew2]
AS
SELECT     pt.TransactionTypeID, pt.TransactionDate, pt.OfficeNum, o.OfficeName, cid.Associate,Orders.Associate AS ordersassociate,
		   dbo.ItemType.ItemType AS ItemTypeId,dbo.ItemType.Description AS ProductType, cid.Price ,cid.Tax AS Tax,cid.Discount, 
           cid.LineDisc,cid.PackageDisc,cid.InsuranceDiscount,cid.PromotionDiscount,cid.Amount,cid.Allowance,cid.Receivable,cid.Copay,cid.ItemGroup,pt.DayCloseId,
           (SELECT Value FROM dbo.CatElem"
dbo,V_CombinedInvoiceDetailWithInvoiceOrder,2009-08-25 11:00:02.577,2024-03-25 16:42:51.290,989,"CREATE VIEW [dbo].[V_CombinedInvoiceDetailWithInvoiceOrder]
AS
SELECT     id.ID AS InvoiceDetailId, id.InvoiceID, invs.OrderNum, id.ItemType, id.ItemID, id.Quantity, id.Price, id.DiscountTypeID, id.Tax, id.Discount, id.LineDisc, 
                      id.PackageDisc, id.Amount, SUM(ISNULL(iid.Allowance, 0)) AS Allowance, SUM(ISNULL(iid.Copay, 0)) AS Copay, SUM(ISNULL(iid.Receivable, 0)) 
                      AS Receivable, SUM(ISNULL(iid.InsuranceDiscount, 0)) AS InsuranceDiscount,dbo.DateO"
dbo,V_InvoiceDetailInsuranceorCash,2011-06-21 15:34:20.070,2024-03-25 16:42:51.283,1394,"CREATE VIEW [dbo].[V_InvoiceDetailInsuranceorCash]
AS

SELECT   id.ID AS InvoiceDetailId, id.InvoiceID, pt.OrderID, id.ItemType, id.ItemID, isnull(id.Quantity,0) as Quantity, id.Price, 
(case when (iid.isprimary =0 )then 0 else id.Tax end) as Tax,
(case when (iid.isprimary =0 and sum(iid.Receivable) is not null )then 0 else id.Amount end) as Amount
 ,SUM(ISNULL(iid.Receivable, 0)) AS Receivable
,o.OrderType,pt.TransactionDate,o.OrderDate,pt.OfficeNum, isnull(iid.isPrimary,0) as isPrimary"
dbo,V_DistinctOrderInsurance,2009-04-17 11:32:00.703,2024-03-25 16:42:51.280,485,"CREATE VIEW [dbo].[V_DistinctOrderInsurance]
AS
select distinct OrderID, isnull(AuthNumber,'') as AuthNumber , PlanName, InsCarrierCode, CarrierName from
dbo.OrderInsurance o
inner join invoicesum i1 on i1.ordernum = o.orderid
inner join invoicedet i2 on i1.invoiceid = i2.invoiceid
inner join dbo.InvoiceInsuranceDet i3 on i3.invoicedetailid = i2.id and i3.isprimary = 1 
inner join patientinsurance pi1 on pi1.id = i3.patientinsuranceid and pi1.insuranceplanid = o.insplanid
"
dbo,V_InvoiceDetailByCoupon,2010-04-29 21:33:23.740,2024-03-25 16:42:51.270,832,"
Create VIEW [dbo].V_InvoiceDetailByCoupon
AS
SELECT     id.ID AS InvoiceDetailId, id.InvoiceID, id.OrderNum, id.ItemType, id.ItemID, id.Quantity, id.Price, id.DiscountTypeID, id.Tax, id.Discount, id.LineDisc, 
                      id.PackageDisc, id.Amount, SUM(ISNULL(iid.Allowance, 0)) AS Allowance, SUM(ISNULL(iid.Copay, 0)) AS Copay, SUM(ISNULL(iid.Receivable, 0)) 
                      AS Receivable, SUM(ISNULL(iid.InsuranceDiscount, 0)) AS InsuranceDiscount,id.CouponNum
FROM         "
dbo,v_POSGLSummaryINS,2009-05-14 21:40:57.343,2024-03-25 16:42:51.263,472,"CREATE VIEW [dbo].[v_POSGLSummaryINS]
AS
select  Row_number() over(order by i.Transnum) as ID, i.Transnum, isnull(sum(iv.amount),0)as Amount ,
isnull(sum(iv.Tax),0) as Tax,
isnull(sum(iid.allowance),0) as Allowance ,
isnull(sum(iid.receivable),0) as Receivable from invoicesum i
inner join invoicedet iv on i.invoiceid = iv.invoiceid
left outer join dbo.InvoiceInsuranceDet iid on iv.id = iid.invoicedetailid
group by i.Transnum 
having i.transnum is not null

"
dbo,V_CombinedInvoiceDetail_NEW,2020-10-02 19:54:05.537,2024-03-25 16:42:51.260,1030,"CREATE VIEW [dbo].[V_CombinedInvoiceDetail_NEW]
AS
SELECT id.ID AS InvoiceDetailId, id.InvoiceID, id.OrderNum, id.ItemType, id.ItemID, id.Quantity, id.Price, id.DiscountTypeID, id.Tax, id.Discount, id.LineDisc, id.PackageDisc, 
               id.Amount, SUM(ISNULL(iid.Allowance, 0)) AS Allowance, SUM(ISNULL(iid.Copay, 0)) AS Copay, SUM(ISNULL(iid.Receivable, 0)) AS Receivable, 
               SUM(ISNULL(iid.InsuranceDiscount, 0)) AS InsuranceDiscount, ins.Associate, id.ValuationCost
FROM  dbo.In"
dbo,V_CombinedInvoiceDetail,2008-11-20 17:05:19.547,2024-03-25 16:42:51.237,944,"
CREATE VIEW [dbo].[V_CombinedInvoiceDetail]
AS
	SELECT
		id.ID AS InvoiceDetailId,
		id.InvoiceID,
		id.OrderNum,
		id.ItemType,
		id.ItemID,
		id.Quantity,
		id.Price,
		id.DiscountTypeID,
		id.Tax,
		id.Discount,
		id.PromotionDiscount,
		id.LineDisc,
		id.PackageDisc,
		id.Amount,
		SUM(ISNULL(iid.Allowance, 0)) AS Allowance,
		SUM(ISNULL(iid.Copay, 0)) AS Copay,
		SUM(ISNULL(iid.Receivable, 0)) AS Receivable,
		SUM(ISNULL(iid.InsuranceDiscount, 0)) AS InsuranceDiscount,
		ins.Associate,
		i"
dbo,V_CombinedInvoiceDetailNew,2009-02-05 11:51:28.337,2024-03-25 16:42:51.213,1139,"CREATE VIEW [dbo].[V_CombinedInvoiceDetailNew]
AS
SELECT     id.ID AS InvoiceDetailId, id.InvoiceID, id.OrderNum, id.ItemType, id.ItemID, id.Quantity, id.Price, id.DiscountTypeID, id.Tax, id.Discount, id.LineDisc, 
                      id.PackageDisc, id.PromotionDiscount, id.Amount, SUM(ISNULL(iid.Allowance, 0)) AS Allowance, SUM(ISNULL(iid.Copay, 0)) AS Copay, SUM(ISNULL(iid.Receivable, 0)) 
                      AS Receivable, SUM(ISNULL(iid.InsuranceDiscount, 0)) AS InsuranceDiscount, (CASE"
dbo,V_VendorOrderStatusReport,2015-06-30 23:21:03.543,2023-12-20 15:13:18.543,1327,"CREATE VIEW [dbo].[V_VendorOrderStatusReport]
AS
select  newid() as ID,VOD.VendorOrderNum ,VR.receiptnumber, VR.VendorReceiptNumber as VendorRefNumber, isnull(VO.OrderDate,VR.ReceiptDate) as orderdate,
VR.ReceiptDate, VR.InvoiceDate,isnull(VO.OrderStatus,'') as OrderStatus,VRD.ReceiptQuantity as quantity, VRD.ItemID,I.ItemName, I.itemnum as ItemNum,           
(case when VOD.OrderForOffice is null or VOD.OrderForOffice = '' then VR.OfficeNum else VOD.OrderForOffice end) as OrderForOffice,
V.Vend"
dbo,LOGI_FrameCollestions,2023-11-29 07:53:56.623,2023-11-29 07:53:56.623,171,"Create view [dbo].[LOGI_FrameCollestions] as
select f.ID, f.Description, c.CompanyID from FrameCollection f 
inner join CompanyCollectionMapping c on f.ID = c.CollectionID"
dbo,LOGI_DiagCodes,2023-11-29 07:53:56.620,2023-11-29 07:53:56.620,3149,"Create view [dbo].[LOGI_DiagCodes] as 
select 
DISTINCT oed.OrderNum AS ""OrderNum""
,oed.ItemID
,ins.InvoiceID AS ""InvoiceID""
,ISNULL(oed.DiagCode1, 0) AS ""ExamDiagCodeID1""
	,ISNULL(oed.DiagCode2, 0) AS ""ExamDiagCodeID2""
	,ISNULL(oed.DiagCode3, 0) AS ""ExamDiagCodeID3""
	,ISNULL(oed.DiagCode4, 0) AS ""ExamDiagCodeID4""
	,ISNULL(oed.DiagCode5, 0) AS ""ExamDiagCodeID5""
	,ISNULL(oed.DiagCode6, 0) AS ""ExamDiagCodeID6""
	,ISNULL(oed.DiagCode7, 0) AS ""ExamDiagCodeID7""
	,ISNULL(oed.DiagCode8, 0) AS ""ExamDiagC"
dbo,V_InventoryPhysicalCount,2009-11-24 21:05:51.577,2023-10-30 18:50:48.820,1054,"

CREATE VIEW [dbo].[V_InventoryPhysicalCount]
AS
select convert(varchar,Row_number() over(order by i.ItemName))+ '-' + ip.officeNum  as ID,ip.id as PhysicalID,i.ItemNum as ItemNum,i.UpcCode as UPCCode, 
		i.ItemName as ItemName, i.id as ItemID , isnull(clu.value, 'None') as ItemStatus, 
		i.ItemType as ItemType, isnull(ipd.count,0) as count, isnull(ipf.onhand,0) as OnHand, isnull(ipf.Cost,0) as Cost,
		ipd.sheetnum as SheetNum, ip.Date as Date,
		ip.officeNum as OfficeNum, o.OfficeName "
dbo,V_GLDetailReport,2009-07-16 17:43:52.347,2023-10-30 18:50:48.813,404,"
CREATE VIEW [dbo].[V_GLDetailReport]
AS
SELECT     gd.ID, gd.TransactionID, gd.AccountNum, gd.Amount as PaidAmount, gd.GLCenter, gd.Source, gd.OfficeNum, gd.TransactionDate, gd.CloseID,ga.Description,o.OfficeName
FROM       dbo.GLDetail AS gd INNER JOIN
			dbo.GLAccount AS ga ON gd.AccountNum = ga.AccountNum
			left outer join Office o on gd.officenum = o.officenum
			where o.CompanyID = Ga.CompanyID"
dbo,V_GLDetailBilling,2009-08-25 10:59:57.933,2023-10-30 18:50:48.797,1126,"CREATE VIEW [dbo].[V_GLDetailBilling]
AS
SELECT     gd.ID, gd.TransactionID, gd.AccountNum, gd.Amount AS PaidAmount, gd.GLCenter, gd.Source, gd.OfficeNum, dbo.DateOnly(gd.TransactionDate) 
                      AS TransactionDate, gd.CloseID, ga.Description, o.OfficeName,
                          (SELECT     PatientFirstName + ' ' + PatientLastName AS Expr1
                            FROM          dbo.BillingClaimData
                            WHERE      (IsCurrent = 1) AND (ClaimId = "
dbo,v_AllCarriersAndPlansWithClaimsByCompany,2016-03-09 00:02:23.670,2023-10-30 18:50:48.713,204,"CREATE VIEW [dbo].[v_AllCarriersAndPlansWithClaimsByCompany]
AS
	SELECT	DISTINCT
			CarrierId,
			PlanId,
			o.CompanyID
	FROM	BillingClaimData bcd
	JOIN	Office o
	ON		o.OfficeNum = bcd.OfficeNum;"
dbo,V_FrameSaleCollectionStyle,2013-02-20 00:00:52.773,2023-10-30 18:50:48.537,2000,"
/**************************/   
/****** CREATE VIEW ******/
/**************************/   
CREATE VIEW [dbo].[V_FrameSaleCollectionStyle]
AS
select  cast(its.Yearno as varchar) +'-' + cast(its.Itemid as varchar) +'-' +its.OfficeNum as ID
 ,its.YearNo,its.PeriodType, its.ItemType,its.Itemid,i.ItemNum,i.ItemName,its.OfficeNum,
sum((case when its.period=1 then its.Quantity else 0 end)) as JanQty
,sum((case when its.period=2 then its.Quantity else 0 end)) as FebQty
,sum((case when its.pe"
dbo,V_GetCCCashRefunds,2014-07-01 23:33:53.787,2023-10-30 18:50:48.497,767,"CREATE View V_GetCCCashRefunds

as



select distinct  Sum(cast((pd.Amount* (ISNULL(PT.Amount,0)/ppt.Amount)) as decimal(9,2))) as Amount,TransactionDate,PT.PaymentID
from PosTransaction PT 
inner join PosPayment ppt   on ppt.PaymentID = PT.PaymentID
inner join PosPaymentDetail pd on PT.PaymentID = pd.PaymentID
inner join PosCustomerCreditPaymentDetail PCC on PCC.PaymentDetailID = pd.PaymentDetailID
inner join Office O on O.OfficeNum = PT.OfficeNum
where 
PT.PaymentID is not null
a"
dbo,v_AllCompaniesAndPlans,2016-03-09 00:02:23.677,2023-09-26 07:53:51.010,1004,"CREATE VIEW [dbo].[v_AllCompaniesAndPlans]
--------------------------------------------------------------------------------
-- This view shows the mapping status of every company to every insurance
-- plan. It doesn't care about which schedule version (it can be any) but it 
-- does take into account mapping start/termination dates.
--------------------------------------------------------------------------------
AS
	WITH MappedPlans AS
	(
		SELECT	DISTINCT
				CompanyID AS CompanyId,
"
dbo,V_CLRXWithLabCodes,2009-08-25 11:00:01.543,2023-05-12 16:16:43.253,849,"CREATE VIEW dbo.V_CLRXWithLabCodes
AS
SELECT     dbo.CLSoftRX.OrderNum, dbo.CLSoftRX.Eye, dbo.CLSoftRX.Base, dbo.CLSoftRX.Diameter, dbo.CLSoftRX.Sphere, dbo.CLSoftRX.Cylinder, 
                      dbo.CLSoftRX.Axis, dbo.CLSoftRX.add1, dbo.CLSoftRX.LensQty, dbo.CLSoftRX.RXDate, dbo.CLSoftRX.Doctor, dbo.ItemCL.CLColorCode AS Expr2, 
                      dbo.CLColor.Description AS Expr4, dbo.CLColor.CLColorCode AS Expr6, dbo.CLStyle.MfgNum AS Expr5, dbo.CLStyle.Style AS Expr7, 
            "
dbo,GB_ClaimNotes,2009-08-25 10:59:58.670,2023-03-19 07:58:52.527,1127,"CREATE VIEW [dbo].[GB_ClaimNotes]
 
AS

SELECT we1.AssociatedEntityID AS ClaimId
	,stuff((
			SELECT (
					CASE 
						WHEN convert(VARCHAR(max), isnull(we2.note, '')) IS NULL
							OR convert(VARCHAR(max), isnull(we2.note, '')) = ''
							THEN ''
						ELSE convert(VARCHAR(12), dbo.dateonly(we2.TIMESTAMP)) + ':'
						END
					) + convert(VARCHAR(max), isnull(we2.note, '')) + (
					CASE 
						WHEN convert(VARCHAR(max), isnull(we2.note, '')) IS NULL
							OR convert(VARCHAR"
dbo,V_POSGLSummary,2009-05-14 21:40:57.140,2023-03-19 07:58:52.523,351,"CREATE VIEW [dbo].[V_POSGLSummary]
AS
SELECT      Row_number() over(order by TransactionTypeID) as ID, TransactionTypeID, SUM(Amount) AS Amount, OfficeNum,
 Month(TransactionDate) as MonthNum, Year(TransactionDate) as YearNum
FROM         dbo.PosTransaction
GROUP BY TransactionTypeID, OfficeNum, month(TransactionDate) ,Year(TransactionDate)

"
dbo,V_PatientPayment,2011-11-16 15:19:33.270,2023-03-19 07:58:52.520,467,"CREATE VIEW dbo.V_PatientPayment
AS
SELECT     pt.PatientID, pt.TransactionDate, pt.OrderID, pt.PaymentID, pt.Amount AS TransactionAmount, v.TotalPayment, v.isCustCredit, v.CreditPayment, v.CashPayment, 
                      v.CustomerCreditPayment
FROM         dbo.PosTransaction AS pt INNER JOIN
                      dbo.V_PaymentDetail AS v ON pt.PaymentID = v.PaymentID AND pt.PaymentID IS NOT NULL AND pt.OrderID IS NOT NULL AND pt.PatientID IS NOT NULL
"
dbo,V_PaymentDetail,2009-07-16 17:43:52.177,2023-03-19 07:58:52.513,1191,"
CREATE VIEW [dbo].[V_PaymentDetail]
AS
SELECT     p.PaymentID, SUM(p.Amount) AS PaidAmount,(Select Sum(p1.Amount) from dbo.POSPaymentDetail p1 where p1.PaymentID = p.PaymentID) as TotalPayment,
(Select case when count(p1.Amount)>=1 then 1 else 0 end as expr1 from dbo.POSPaymentDetail p1 where p1.PaymentID = p.PaymentID and 
((p1.PaymentTypeID = 7) or (p1.PaymentTypeID = 10))) as isCustCredit
,(Select case when Sum(p1.Amount) is null then 0 else Sum(p1.Amount) end from dbo.POSPaymentDetail"
dbo,V_POSMiscGLSummary,2009-05-14 21:40:57.267,2023-03-19 07:58:52.510,470,"CREATE VIEW [dbo].[V_POSMiscGLSummary]
AS
SELECT      Row_number() over(order by TransactionTypeID) as ID , TransactionTypeID, sum(Amount) AS Amount, OfficeNum,
 Month(TransactionDate) as MonthNum, Year(TransactionDate) as YearNum,pm.MiscPaymentTypeID
FROM         dbo.PosTransaction p
inner join posmiscpayment pm on p.transactionid = pm.transactionid
GROUP BY TransactionTypeID, OfficeNum, month(TransactionDate) ,Year(TransactionDate),pm.MiscPaymentTypeID


"
dbo,V_PatientPhones,2008-12-06 10:08:12.430,2023-03-19 07:58:52.507,282,"
CREATE VIEW [dbo].[V_PatientPhones]
AS

SELECT distinct  dbo.Phone.PhoneNumber, dbo.Phone.IsPrimary, dbo.PatientPhone.PatientID
FROM         dbo.PatientPhone INNER JOIN
                      dbo.Phone ON dbo.PatientPhone.PhoneID = dbo.Phone.ID AND dbo.Phone.IsPrimary = 1

"
dbo,X_KPICommissions,2009-01-24 22:41:50.030,2023-03-19 07:58:52.477,561,"CREATE VIEW dbo.X_KPICommissions
AS
SELECT     dbo.KPI.ID, dbo.KPI.Company, dbo.KPI.Description, dbo.KPI.ISKPI, dbo.KPI.CommRate, dbo.KPISchedule.ItemValue, dbo.KPISchedule.Amount2, 
                      dbo.KPISchedule.ItemType, dbo.KPIMethod.Description AS Tye, dbo.KPISchedule.Amount1
FROM         dbo.KPI INNER JOIN
                      dbo.KPISchedule ON dbo.KPI.ID = dbo.KPISchedule.KPIID INNER JOIN
                      dbo.KPIMethod ON dbo.KPISchedule.KPIMethodID = dbo.KPIMethod.ID"
dbo,V_KPIProductivity,2009-05-14 21:40:57.280,2023-03-19 07:58:52.473,2703,"CREATE VIEW dbo.V_KPIProductivity
AS
SELECT     ks.KPIID, ks.Employee, ks.Quantity, ks.QuantityPercentage, ks.OfficeNum,
                          (SELECT     SUM(Quantity) AS Expr1
                            FROM          dbo.KPISummary AS ks1
                            WHERE      (KPIID = ks.KPIID) AND (Period = ks.Period) AND (PeriodType = ks.PeriodType) AND (Employee = ks.Employee) AND 
                                                   (OfficeNum = ks.OfficeNum) AND (YearNo = ks.Yea"
dbo,V_KPI,2009-01-28 15:58:51.590,2023-03-19 07:58:52.470,605,"CREATE VIEW dbo.V_KPI
AS
SELECT     TOP (100) PERCENT KPI_1.ID AS KPIID, dbo.KPISchedule.ID AS SchedID, KPI_1.Description, dbo.KPIMethod.Description AS Expr1, 
                      dbo.KPISchedule.ItemValue, dbo.KPISchedule.Amount1, dbo.KPISchedule.Amount2, KPI_1.ISKPI, KPI_1.ISComms, KPI_1.IsActive, KPI_1.ViewOrder, 
                      KPI_1.Company
FROM         dbo.KPISchedule INNER JOIN
                      dbo.KPIMethod ON dbo.KPIMethod.ID = dbo.KPISchedule.KPIMethodID INNER JOIN"
dbo,V_ItemRetailPrice,2009-12-08 12:18:31.790,2023-03-19 07:58:52.463,448,"CREATE VIEW [dbo].[V_ItemRetailPrice]
 
AS
 select convert(varchar,Row_number() over(order by ip.ItemID))+ '-' + opl.OfficeNum as ID,
	ip.ItemID as ItemID,pl.ItemType as ItemTypeID,  ip.price as ItemPrice,ip.priceTypeID as PriceTypeID,
	pl.CompanyID as CompanyID, opl.OfficeNum as OfficeNum
 from ItemPrice ip 
	inner join priceList pl on pl.priceListID = ip.priceListID
	inner join officepricelist opl on opl.pricelistid = ip.pricelistid
"
dbo,V_DailyClosingCoupon,2008-12-06 10:08:12.787,2023-03-19 07:58:52.367,1062,"CREATE VIEW dbo.V_DailyClosingCoupon
AS
SELECT     ISNULL(SUM(dbo.InvoiceDet.Discount), 0) AS amount, COUNT(DISTINCT dbo.InvoiceSum.InvoiceID) AS coupcount, 
                      dbo.PosTransaction.DayCloseId
FROM         dbo.InvoiceSum INNER JOIN
                      dbo.InvoiceDet ON dbo.InvoiceSum.InvoiceID = dbo.InvoiceDet.InvoiceID INNER JOIN
                      dbo.PosTransaction ON dbo.InvoiceSum.InvoiceID = dbo.PosTransaction.InvoiceSummaryID
WHERE     (dbo.PosTransaction.Tran"
dbo,V_InsuranceScheduleDisplay,2021-12-16 13:32:41.347,2023-03-19 07:58:52.350,1058,"CREATE VIEW [dbo].[V_InsuranceScheduleDisplay]
AS
SELECT sch.InsScheduleId,
       sch.PlanId,
       sch.VersionId,
       sch.ItemType,
       COALESCE(item.ItemName, groupItem.ItemName, 
       (CASE WHEN insProdGroup.GroupName is not null THEN '*' + insProdGroup.GroupName ELSE null END ), '') as ItemName,
       baseLensItem.ItemName as BaseLens,
       sch.MethodId,
       insSchMethod.Description as MethodName,
       sch.MinLimit,
       sch.MaxLimit,
       sch.ModifiedBy,
       sch.Mod"
dbo,V_GLSummaryAccount,2010-03-14 19:42:28.107,2023-03-19 07:58:52.283,739,"
CREATE VIEW [dbo].[V_GLSummaryAccount]
AS
SELECT     TOP (100) PERCENT MAX(gs.ID) AS ID, gs.YearNum, gs.MonthNum, gs.OfficeNum, c.CompanyID AS companyID,
                      (CASE WHEN Source = 1 THEN 'POS' WHEN Source = 2 THEN 'CASH' WHEN Source = 3 THEN 'BILLING' WHEN Source = 4 THEN 'INVENTORY' END) AS Source, gs.AccountNum, 
                      ga.Description AS 'AccountName', SUM(gs.Amount) AS Amount
FROM         dbo.GLSummary AS gs LEFT OUTER JOIN
                      dbo.GLAccount A"
dbo,V_GLMapping,2009-05-21 22:22:58.630,2023-03-19 07:58:52.280,2240,"


CREATE VIEW [dbo].[V_GLMapping]
AS
SELECT     g.id, g.companyid, 'POS' AS Source, p.Description, g.sourcetypeid, g.SourceSubType, g.DebitCredit,
 g.AccountType, ga.AccountNum, ISNULL
                          ((SELECT     CASE WHEN sourcesubtype = 0 THEN 'OldSystemBalance' WHEN sourcesubtype = 1 
                          THEN 'RejectedInsuranceClaim' WHEN sourcesubtype = 2 THEN 'CollectionPayment'
                                                     WHEN sourcesubtype = 3 THEN 'NSFC"
dbo,V_EGRXWithLabCodes,2008-12-06 10:08:11.930,2023-03-19 07:58:52.167,1251,"CREATE VIEW dbo.V_EGRXWithLabCodes
AS
SELECT     dbo.EGRX.ID, dbo.EGRX.OrderNum, dbo.EGRX.Eye, dbo.EGRX.ItemID, dbo.EGRX.FPD, dbo.EGRX.NPD, dbo.EGRX.Sphere, dbo.EGRX.Cylinder, dbo.EGRX.Axis, 
                      dbo.EGRX.Prism1, dbo.EGRX.PrismDir1, dbo.EGRX.Dir1, dbo.EGRX.Prism2, dbo.EGRX.PrismDir2, dbo.EGRX.Dir2, dbo.EGRX.ResultPrism, dbo.EGRX.ResultAngle, 
                      dbo.EGRX.Base, dbo.EGRX.OcHeight, dbo.EGRX.AddPower1, dbo.EGRX.AddPower2, dbo.EGRX.SegHeight, dbo.EGRX.Thick, d"
dbo,V_EGRXWithLabCodesIDPA,2012-04-09 23:13:17.180,2023-03-19 07:58:52.163,1485,"

CREATE VIEW [dbo].[V_EGRXWithLabCodesIDPA]
AS
SELECT     dbo.EGRX.ID, dbo.EGRX.OrderNum, dbo.EGRX.Eye, dbo.EGRX.ItemID, dbo.EGRX.FPD, dbo.EGRX.NPD, dbo.EGRX.Sphere, dbo.EGRX.Cylinder, dbo.EGRX.Axis, 
                      dbo.EGRX.Prism1, dbo.EGRX.PrismDir1, dbo.EGRX.Dir1, dbo.EGRX.Prism2, dbo.EGRX.PrismDir2, dbo.EGRX.Dir2, dbo.EGRX.ResultPrism, dbo.EGRX.ResultAngle, 
                      dbo.EGRX.Base, dbo.EGRX.OcHeight, dbo.EGRX.AddPower1, dbo.EGRX.AddPower2, dbo.EGRX.SegHeight, dbo.E"
